Saliency Map Path,Label
image_figures_93.png,"""great grey owl"","
image_figures_94.png,"""tractor"","
image_figures_95.png,"""totem pole"","
image_figures_96.png,"""monastery"","
image_figures_97.png,"""European garden spider"","
image_figures_98.png,"""wine bottle"","
image_figures_99.png,"""lawn mower"","
image_figures_100.png,"""torch"","
image_figures_101.png,"""rifle"","
image_figures_102.png,"""wine bottle"","
image_figures_103.png,"""acorn"","
image_figures_104.png,"""chime"","
image_figures_105.png,"""lakeshore"","
image_figures_106.png,"""amphibious vehicle"","
image_figures_107.png,"""sweatshirt"","
image_figures_108.png,"""amphibious vehicle"","
image_figures_109.png,"""bubble"","
image_figures_110.png,"""American robin"","
image_figures_111.png,"""mink"","
image_figures_112.png,"""totem pole"","
image_figures_113.png,"""mobile home"","
image_figures_114.png,"""wine bottle"","
image_figures_115.png,"""totem pole"","
image_figures_116.png,"""great grey owl"","
image_figures_117.png,"""bulbul"","
image_figures_118.png,"""torch"","
image_figures_119.png,"""window screen"","
image_figures_120.png,"""bulbul"","
image_figures_121.png,"""laptop computer"","
image_figures_122.png,"""totem pole"","
image_figures_123.png,"""totem pole"","
image_figures_124.png,"""sombrero"","
image_figures_125.png,"""sombrero"","
image_figures_126.png,"""prairie grouse"","
image_figures_127.png,"""taxicab"","
image_figures_128.png,"""whiskey jug"","
image_figures_129.png,"""holster"","
image_figures_130.png,"""vault"","
image_figures_131.png,"""tailed frog"","
image_figures_132.png,"""taxicab"","
image_figures_133.png,"""holster"","
image_figures_134.png,"""whiskey jug"","
image_figures_135.png,"""desktop computer"","
image_figures_136.png,"""torch"","
image_figures_137.png,"""movie theater"","
image_figures_138.png,"""mobile phone"","
image_figures_139.png,"""monastery"","
image_figures_140.png,"""window screen"","
image_figures_141.png,"""greenhouse"","
image_figures_142.png,"""totem pole"","
image_figures_143.png,"""poncho"","
image_figures_144.png,"""holster"","
image_figures_145.png,"""sweatshirt"","
image_figures_146.png,"""remote control"","
image_figures_147.png,"""wing"","
image_figures_148.png,"""holster"","
image_figures_149.png,"""bulbul"","
image_figures_150.png,"""totem pole"","
image_figures_151.png,"""laptop computer"","
image_figures_152.png,"""dog sled"","
image_figures_153.png,"""dog sled"","
image_figures_154.png,"""rapeseed"","
image_figures_155.png,"""great grey owl"","
image_figures_156.png,"""sombrero"","
image_figures_157.png,"""rifle"","
image_figures_158.png,"""whistle"","
image_figures_159.png,"""chain"","
image_figures_160.png,"""tailed frog"","
image_figures_161.png,"""totem pole"","
image_figures_162.png,"""lens cap"","
image_figures_163.png,"""passenger car"","
image_figures_164.png,"""folding chair"","
image_figures_165.png,"""torch"","
image_figures_166.png,"""manhole cover"","
image_figures_167.png,"""cannon"","
image_figures_168.png,"""sweatshirt"","
image_figures_169.png,"""sombrero"","
image_figures_170.png,"""radio telescope"","
image_figures_171.png,"""cannon"","
image_figures_172.png,"""totem pole"","
image_figures_173.png,"""rifle"","
image_figures_174.png,"""white stork"","
image_figures_175.png,"""monastery"","
image_figures_176.png,"""laptop computer"","
image_figures_177.png,"""great grey owl"","
image_figures_178.png,"""great grey owl"","
image_figures_179.png,"""mobile phone"","
image_figures_180.png,"""boathouse"","
image_figures_181.png,"""sweatshirt"","
image_figures_182.png,"""torch"","
image_figures_183.png,"""remote control"","
image_figures_184.png,"""monastery"","
image_figures_185.png,"""hook"","
image_figures_186.png,"""solar thermal collector"""
image_figures_187.png,"""rifle"","
image_figures_188.png,"""chain"","
image_figures_189.png,"""mobile phone"","
image_figures_190.png,"""laptop computer"","
image_figures_191.png,"""cradle"","
image_figures_192.png,"""shovel"","
image_figures_193.png,"""rifle"","
image_figures_194.png,"""rifle"","
image_figures_195.png,"""greenhouse"","
image_figures_196.png,"""dog sled"","
image_figures_197.png,"""holster"","
image_figures_198.png,"""wine bottle"","
image_figures_199.png,"""holster"","
image_figures_200.png,"""totem pole"","
image_figures_201.png,"""great grey owl"","
image_figures_202.png,"""turnstile"","
image_figures_203.png,"""monastery"","
image_figures_204.png,"""quail"","
image_figures_205.png,"""crane (machine)"","
image_figures_206.png,"""lawn mower"","
image_figures_207.png,"""rifle"","
image_figures_208.png,"""corn"","
image_figures_209.png,"""laptop computer"","
image_figures_210.png,"""totem pole"","
image_figures_211.png,"""umbrella"","
image_figures_212.png,"""tailed frog"","
image_figures_213.png,"""spotted salamander"","
image_figures_214.png,"""great grey owl"","
image_figures_215.png,"""shipwreck"","
image_figures_216.png,"""totem pole"","
image_figures_217.png,"""umbrella"","
image_figures_218.png,"""totem pole"","
image_figures_219.png,"""totem pole"","
image_figures_220.png,"""safe"","
image_figures_221.png,"""passenger car"","
image_figures_222.png,"""totem pole"","
image_figures_223.png,"""butcher shop"","
image_figures_224.png,"""umbrella"","
image_figures_225.png,"""wall clock"","
image_figures_226.png,"""pickup truck"","
image_figures_227.png,"""pickup truck"","
image_figures_228.png,"""totem pole"","
image_figures_229.png,"""totem pole"","
image_figures_230.png,"""pickup truck"","
image_figures_231.png,"""pickup truck"","
image_figures_232.png,"""pickup truck"","
image_figures_233.png,"""sweatshirt"","
image_figures_234.png,"""taxicab"","
image_figures_235.png,"""totem pole"","
image_figures_236.png,"""black swan"","
image_figures_237.png,"""totem pole"","
image_figures_238.png,"""totem pole"","
image_figures_239.png,"""wine bottle"","
image_figures_240.png,"""laptop computer"","
image_figures_241.png,"""wine bottle"","
image_figures_242.png,"""umbrella"","
image_figures_243.png,"""steel drum"","
image_figures_244.png,"""steel drum"","
image_figures_245.png,"""laptop computer"","
image_figures_246.png,"""goblet"","
image_figures_247.png,"""lawn mower"","
image_figures_248.png,"""grey parrot"","
image_figures_249.png,"""umbrella"","
image_figures_250.png,"""umbrella"","
image_figures_251.png,"""jack-o'-lantern"","
image_figures_252.png,"""holster"","
image_figures_253.png,"""holster"","
image_figures_254.png,"""totem pole"","
image_figures_255.png,"""combination lock"","
image_figures_256.png,"""holster"","
image_figures_257.png,"""American robin"","
image_figures_258.png,"""lawn mower"","
image_figures_259.png,"""totem pole"","
image_figures_260.png,"""torch"","
image_figures_261.png,"""moving van"","
image_figures_262.png,"""great grey owl"","
image_figures_263.png,"""coral fungus"","
image_figures_264.png,"""tricycle"","
image_figures_265.png,"""holster"","
image_figures_266.png,"""solar thermal collector"""
image_figures_267.png,"""sombrero"","
image_figures_268.png,"""American robin"","
image_figures_269.png,"[""tench"","
image_figures_270.png,"""umbrella"","
image_figures_271.png,"""great grey owl"","
image_figures_272.png,"""lawn mower"","
image_figures_273.png,"""forklift"","
image_figures_274.png,"""pier"","
image_figures_275.png,"""torch"","
image_figures_276.png,"""scuba diver"","
image_figures_277.png,"""wine bottle"","
image_figures_278.png,"[""tench"","
image_figures_279.png,"""torch"","
image_figures_280.png,"""sombrero"","
image_figures_281.png,"""backpack"","
image_figures_282.png,"""stethoscope"","
image_figures_283.png,"""umbrella"","
image_figures_284.png,"""remote control"","
image_figures_285.png,"""white stork"","
image_figures_286.png,"""flamingo"","
image_figures_287.png,"""passenger car"","
image_figures_288.png,"""great grey owl"","
image_figures_289.png,"""tailed frog"","
image_figures_290.png,"""wine bottle"","
image_figures_291.png,"[""tench"","
image_figures_292.png,"""black swan"","
image_figures_293.png,"""great grey owl"","
image_figures_294.png,"""tow truck"","
image_figures_295.png,"""great grey owl"","
image_figures_296.png,"""European garden spider"","
image_figures_297.png,"""solar thermal collector"""
image_figures_298.png,"""notebook computer"","
image_figures_299.png,"""totem pole"","
image_figures_300.png,"""great grey owl"","
image_figures_301.png,"""strainer"","
image_figures_302.png,"""taxicab"","
image_figures_303.png,"""monastery"","
image_figures_304.png,"""umbrella"","
image_figures_305.png,"""wine bottle"","
